region,t,hazard,exposure,vulnerability,social,p_action_true,action,subgroup
R029,38,0.7620810005075397,0.40101379322043085,0.3159800163945111,0.5082653815358538,0.7130514254647181,1,baseline
R029,39,0.7854254048022062,0.48479640002986585,0.46636902808735053,0.5818697037267178,0.720267572900089,1,migrant
R029,40,0.7847293830644018,0.3761518486226064,0.5235601240278058,0.6398087033109852,0.6925785395116605,1,migrant
R029,41,0.76229722010025,0.3695982018957202,0.5230863720821387,0.5589737262718872,0.6783242589205176,1,baseline
R029,42,0.7019775949506815,0.4585906348573623,0.5008298319749765,0.4957664959546039,0.6721730149532288,0,baseline
R029,43,0.7065087765837994,0.3885728398494471,0.45289647096329305,0.5793287718464967,0.6713500465512401,1,migrant
R029,44,0.7492943990568377,0.33063316754361943,0.42382300573763365,0.6196975492863379,0.6832558197351308,1,baseline
R029,45,0.6737143867085502,0.46646721128117524,0.5179025746840354,0.5300623517213251,0.6615969283231161,0,elderly
R029,46,0.6799049425432235,0.3703087165783654,0.5400357025071445,0.6910722855592932,0.6495719792348555,0,elderly
R029,47,0.7089101155258695,0.4280501984493008,0.48014086423388236,0.6328818561967136,0.6787970490749614,1,baseline
R029,48,0.6830443413563173,0.3479612457082838,0.4433423399532525,0.5637605220911995,0.6544966607957557,0,baseline
R029,49,0.5686582442345547,0.4206990351795254,0.4945482341640057,0.4586833306305499,0.6103550361366537,1,migrant
R029,50,0.6168182162562288,0.3959986585575703,0.4231317053881727,0.4572205646603633,0.635318290638798,0,migrant
R029,51,0.5331933740564098,0.3752682624793402,0.4609239685326443,0.580291556437126,0.5982069846603917,1,migrant
R029,52,0.6738878247888134,0.30692682710252833,0.5210569069571931,0.3414041976466668,0.6198521691747854,1,baseline
R029,53,0.4761607218212248,0.5087211690338129,0.4577394363466979,0.721658294337108,0.6096305218001032,1,baseline
R029,54,0.5411687425173802,0.3689139762226933,0.4353698796639418,0.6713570049042334,0.6085126605471112,0,baseline
R029,55,0.5071427062165861,0.413765237729881,0.43236900575026815,0.5597217590846043,0.5987408671243006,0,baseline
R029,56,0.5015425807108096,0.3623240030860766,0.5539769878775285,0.5721964682312899,0.5685951081314744,0,baseline
R029,57,0.5110152400155366,0.4096241865570267,0.42553464368686245,0.6353415283056432,0.6042678131798729,1,baseline
R029,58,0.41704092871798704,0.47661421730251147,0.5502685058587159,0.5125636949853208,0.5552271238181559,0,baseline
R029,59,0.505230176250118,0.31560827274050895,0.5454419755056684,0.5457746146845652,0.560686159456527,0,baseline
R029,60,0.4406671913579228,0.38129133285373734,0.5405884581494239,0.5602960402959215,0.5494516764062991,0,elderly
R029,61,0.5253370410860294,0.35909906459036506,0.41414087329317106,0.4467489286290467,0.5921709447899615,1,baseline
R029,62,0.4797646394509453,0.4399845957861279,0.4635255918714261,0.44954626249975027,0.5828512492818773,0,elderly
R029,63,0.5941947788158217,0.4132475880589485,0.4840674156246703,0.6204839642911862,0.6287415150089772,0,elderly
R029,64,0.40241410467961114,0.4740679435316355,0.5101451921131666,0.516260222497011,0.5550704628860472,0,baseline
R029,65,0.40866116434347266,0.37112990477092944,0.5796851296128908,0.5737932506632091,0.5294273397828018,1,baseline
R029,66,0.4247640538655472,0.40011836055097344,0.41320049894118704,0.632836541705066,0.5695910459004888,0,baseline
R029,67,0.4288650869626348,0.3470481795395894,0.4507843059420481,0.42673639059361834,0.5446748443313455,0,elderly
R029,68,0.43272159644310165,0.3420698078887995,0.574212835371937,0.6718479378049194,0.538963071739456,0,elderly
R029,69,0.32485460714768755,0.33770024699688245,0.5558870981585192,0.6817121593150408,0.49818443550042574,0,baseline
R029,70,0.41131330415855816,0.3764269707339595,0.4148523535175244,0.6275883807514842,0.5589622818201607,1,baseline
R029,71,0.3974657148401291,0.4678039791847153,0.4709105476773276,0.725718132664573,0.5681964062546242,1,baseline
R029,72,0.5430696668170192,0.3682379140443049,0.5125870289842569,0.6792472794544557,0.5979497591607529,1,migrant
R029,73,0.45015082886717483,0.4304515959611353,0.4415706027682672,0.5224899658416152,0.5760395586159377,1,baseline
R029,74,0.40502814244615365,0.4565579419245501,0.5123612370678096,0.5855776313134955,0.5557475413688749,0,migrant
R029,75,0.31113508118323085,0.35613588845048627,0.4916188782365,0.7041565384490496,0.5071462053503671,0,baseline
R029,76,0.4900945486004888,0.43029843003333657,0.4528113566169884,0.5786169236644276,0.593106648137536,0,migrant
R029,77,0.39949974515727843,0.46346594602790303,0.42179152110594115,0.6242306333022432,0.5704358907677131,0,migrant
R029,78,0.4120218225729963,0.35996147049961097,0.47342376299805566,0.673819839538322,0.5494784506563284,1,migrant
R029,79,0.38099981044523634,0.4444306759817247,0.497192651467335,0.6934057313087563,0.5513774482197771,1,baseline
R029,80,0.5511521696418616,0.4426500389124007,0.4410238497268146,0.6396467849829628,0.6248196374293509,1,baseline
R029,81,0.42809034390634504,0.31627641710130844,0.4629221687272287,0.6471234171132745,0.5474092665293793,0,baseline
R029,82,0.4053572999386297,0.3107504705086576,0.582820124594584,0.6251360635639545,0.5181267985661936,0,elderly
R029,83,0.4937932762892726,0.4963607410223777,0.5082509458028504,0.3139132013569513,0.5862474769176047,0,elderly
R029,84,0.38942503586271726,0.3766008398632318,0.4205576128189131,0.5186197772624832,0.5439375292580205,1,migrant
R029,85,0.39027642595892525,0.3823891578575939,0.5345949489576236,0.5082959558010495,0.5278139574014978,0,elderly
R029,86,0.4995084428139057,0.36998436262950457,0.44746644430383214,0.4737853806480432,0.5803695520382907,0,baseline
R029,87,0.549534672491059,0.33361910040924897,0.4308651455903676,0.6062691876603771,0.6022213766227372,0,elderly
R029,88,0.5425971543087124,0.4603037635628765,0.4742366937591399,0.4712583515158804,0.6115270279479832,0,baseline
R029,89,0.5392091461431419,0.37939358525750766,0.5009939714644951,0.6617237285376372,0.5994994662159658,1,migrant
R029,90,0.5599591812471363,0.4900785116557429,0.5372555277659206,0.6759746000663214,0.6252097756684312,1,elderly
R029,91,0.6013673161916966,0.3366142753373247,0.5335971471172554,0.6070494029316067,0.6081826796231357,0,migrant
R029,92,0.5818022712188582,0.33859230882016594,0.5300942799698487,0.6609236965719831,0.6039714130846983,0,elderly
R029,93,0.6077521959885773,0.35286799326958124,0.3707241956326296,0.45132729859379783,0.6306322126341426,0,elderly
R029,94,0.5813841880181675,0.4013694683628766,0.5178025149192217,0.579776066369701,0.6141459949604442,1,baseline
R029,95,0.6031683868870058,0.3801245807946595,0.4746784688566758,0.7018386211432465,0.6311824316423952,1,elderly
R030,0,0.3860848827031348,0.3497226591156236,0.5115714307370988,0.418256419166662,0.5185555912521469,1,migrant
R030,1,0.601000543182945,0.35314331681806327,0.4806161677122124,0.5064677249482755,0.6142598417273726,1,baseline
R030,2,0.5292227428293121,0.24887784206562744,0.48266105508067825,0.6740414899795117,0.5727675817817242,1,baseline
R030,3,0.4862234823233448,0.21425442409484352,0.49294409415761126,0.4169190365537585,0.5342446154523528,1,baseline
R030,4,0.47358160250219683,0.3170855332228863,0.433579962699737,0.4976382779307715,0.5626946671370341,0,migrant
R030,5,0.6561313103227279,0.2911474851655686,0.583861803695117,0.5490827920092796,0.6105568902084012,1,baseline
R030,6,0.5750829436531204,0.2998481789686083,0.547520385740335,0.5835045468614424,0.5870499827369917,1,migrant
R030,7,0.5840274267983578,0.2746342018037562,0.5434713038695551,0.6275996768762515,0.5883970993434737,1,baseline
R030,8,0.5776640471652456,0.23736633708058139,0.528073237075895,0.40006104979678564,0.5693309532106695,0,baseline
R030,9,0.6560290712939452,0.2553184342758032,0.5647811719819505,0.3467826611929149,0.5960972726350918,1,baseline
R030,10,0.6579866463474491,0.17889970866115762,0.5661821880804679,0.5902298024250364,0.5935587621803928,1,elderly
R030,11,0.6064524213959414,0.20411968930217295,0.6073605143799068,0.4006703645868532,0.5623343474911678,1,baseline
R030,12,0.6800246473971383,0.20067835315603644,0.43751078636715945,0.5925054714190844,0.626144185205943,1,baseline
R030,13,0.6584934497657692,0.2834883601406612,0.4644646797793871,0.4868087710661336,0.6247657885208385,1,elderly
R030,14,0.6591783649794315,0.2520391196168206,0.4502951636965995,0.5973996516446858,0.626404877942881,1,baseline
R030,15,0.6511012355390828,0.22285333686696368,0.47872437413285646,0.7085373118319922,0.618629371060697,1,baseline
R030,16,0.6982971273439017,0.28700904717997533,0.4811560975871298,0.4471875645810887,0.6369066239645408,0,elderly
R030,17,0.7367931124133388,0.324863292681346,0.5160572037727038,0.5824033841836362,0.661401492144881,0,baseline
R030,18,0.7873740773502323,0.39881322447388795,0.5474552703597468,0.42606387435028686,0.6838971789984228,0,migrant
R030,19,0.7621062872060003,0.37858777175570163,0.4382302804555728,0.5488036601423312,0.6922657101723211,1,migrant
R030,20,0.7569607076602678,0.2718356932641062,0.5105616464989317,0.35197473339489516,0.6481659114118334,1,migrant
R030,21,0.7453512917431067,0.29018267058268743,0.5840996212817537,0.45476021217625523,0.64130011823033,0,baseline
R030,22,0.7427267461784094,0.29247498450612885,0.5976784015215262,0.4993892612444124,0.6409033982065812,1,baseline
R030,23,0.8328618664650058,0.2671885882221441,0.4063292989289345,0.4189241813601524,0.6965792784590987,1,baseline
R030,24,0.6498537225672714,0.2644222762756855,0.48307740802571564,0.6110613435159282,0.6209174002539847,1,baseline
R030,25,0.7685084420990781,0.23791252623420622,0.5308348693875931,0.6321318356429111,0.6569672434604792,1,baseline
R030,26,0.7588390880413429,0.21933841150909328,0.5393099966696536,0.6710916068791795,0.6500613983618668,0,migrant
R030,27,0.7053304520654273,0.2744732836947001,0.46556717053875785,0.4569635866870081,0.6400399413186477,1,elderly
R030,28,0.7453066580387782,0.3327698567926607,0.5051333335282983,0.40659975460521924,0.6592366222750597,0,baseline
R030,29,0.6984424746173776,0.27324952266316965,0.5763238908601167,0.6884985111678004,0.6320032363089576,1,baseline
R030,30,0.7267600688524966,0.21449041551887246,0.49758862157589145,0.4140078223593322,0.6296642085263561,0,migrant
R030,31,0.6337648967766416,0.3017972431605981,0.4428762374068688,0.4920570334546903,0.6220368234044804,1,elderly
R030,32,0.7574567812682086,0.27953851644751315,0.5246490337984637,0.4267615421418273,0.6515311378341079,1,migrant
R030,33,0.7478297696805236,0.2991780004010916,0.460121021470722,0.4651043152466943,0.6632045704941542,0,elderly
R030,34,0.633598100109395,0.23535726979371957,0.516667644279974,0.4490941925488578,0.5954652569879487,1,baseline
R030,35,0.7453528811048339,0.22759301210009683,0.47661670562340536,0.43105648763432775,0.6437200734001585,1,baseline
R030,36,0.6223977182970638,0.31828698837876535,0.4921293825047328,0.5913739115241268,0.6183657731950751,0,baseline
R030,37,0.7613395381554717,0.187340587218895,0.40733146089327255,0.6683170367746805,0.6643200654107109,0,baseline
R030,38,0.6591116572879779,0.30413679185999276,0.5151485697969097,0.5229853240464326,0.6233490020199749,0,baseline
R030,39,0.658800243209429,0.23427780191283692,0.5274977515430268,0.5590763731568608,0.609204813592728,1,baseline
R030,40,0.7030640497280523,0.29909683047625535,0.4252107554077781,0.6702608451232512,0.6607764149314679,1,baseline
R030,41,0.6173223781213633,0.2697363301730495,0.46505693878014764,0.5694385641561893,0.6095896046739425,1,migrant
R030,42,0.611184928537673,0.2417887119859237,0.47788445802065427,0.41605505401896753,0.5919517978101042,0,migrant
R030,43,0.5642737509654139,0.374788235154332,0.47361878056595025,0.28044871954997297,0.5936467663096381,0,baseline
R030,44,0.5770197258599254,0.27602250476642276,0.46472743794633253,0.398315986397349,0.5862190749251723,0,elderly
R030,45,0.541216820820028,0.19568546932001846,0.5029752079536494,0.6136257222065217,0.5608588271092936,0,baseline
R030,46,0.4774038703282412,0.23301931219285937,0.4407222599034255,0.6451743517077326,0.5537157891697413,1,elderly
R030,47,0.4222665574565982,0.30177972278631543,0.49364004556806484,0.44811900531470444,0.5276225109704279,0,elderly
R030,48,0.43665725089435026,0.3369047172674091,0.49896384907964214,0.540872918469216,0.5442429123727364,0,baseline
R030,49,0.48988564882104935,0.25915329332268017,0.47629673856534843,0.6094997325455418,0.5568153940354307,0,baseline
R030,50,0.39611584843999353,0.2721600848387031,0.5285524742390705,0.6812165252246106,0.5176563114691081,0,baseline
R030,51,0.4012915246316369,0.3463253324043835,0.4895200213947381,0.5974502158906114,0.5362261839188514,1,baseline
R030,52,0.36194903247912574,0.310071724325451,0.5368730358478517,0.49099302650025434,0.5008126538045754,0,elderly
R030,53,0.33090893396854915,0.3167539023216389,0.4970256246800828,0.400790160532029,0.4912000183763364,0,baseline
R030,54,0.40190630024811025,0.2546412370414587,0.4867220626648818,0.3180152872826926,0.5045832224719382,0,baseline
R030,55,0.38007528757655795,0.2276053511695767,0.3636027638700031,0.5959220461063768,0.5228068729893569,1,baseline
R030,56,0.37538628155644654,0.3257554265573224,0.5296331261042229,0.5124523590083908,0.5114832469688292,0,migrant
R030,57,0.3301023576973306,0.3036201276893522,0.5564397750333547,0.4827182348714405,0.48343491410537154,0,baseline
R030,58,0.35631926230343447,0.3016075749199253,0.6068436796555859,0.6582763736248808,0.494736486638265,1,elderly
R030,59,0.2851348591896339,0.3921821516019067,0.4824773665833894,0.47025943402768694,0.49363174071011084,1,baseline
R030,60,0.3293898418140483,0.22840532858896023,0.5070008977167368,0.37685203867926836,0.4702294697198643,0,baseline
R030,61,0.3294707421570861,0.39656660528157106,0.4354370047147616,0.6479264764738351,0.5281823910356261,0,baseline
R030,62,0.3019174346339,0.2509918704969947,0.4641903795268694,0.4413589102121547,0.4734047365345363,1,baseline
R030,63,0.21900017747482303,0.26045168614751874,0.49238962615373083,0.6093779876656394,0.4463008636796553,0,baseline
R030,64,0.3316726550016037,0.2086641828962372,0.46493973600395017,0.56410904391668,0.48286639037513035,0,elderly
R030,65,0.22257505476686304,0.32927647110238734,0.4600245471917632,0.4152721958636655,0.45664524384164146,1,migrant
R030,66,0.25919058102188414,0.2564274097426617,0.458744780027032,0.38602887202236774,0.45545144095434964,0,elderly
R030,67,0.2559606358605198,0.262785614191149,0.5415886780637591,0.517463598301854,0.4495762553879666,0,baseline
R030,68,0.274173966194462,0.25196071614550125,0.4041311425501751,0.400323115532658,0.4694582141009917,1,baseline
R030,69,0.20722653226760343,0.33162402283707826,0.5351176296318724,0.7141965160307021,0.4546575988312113,0,elderly
R030,70,0.32186319584276213,0.36213638677729876,0.47497501838744405,0.540364091697061,0.5069445075193011,1,elderly
R030,71,0.23744103394023008,0.2757534376333601,0.45522133523351466,0.2570047001367346,0.4446941358245736,0,baseline
R030,72,0.20435852951032268,0.22880559531325084,0.507697788796603,0.34787732792092774,0.4187437289433352,1,baseline
R030,73,0.2645672308363692,0.26256336590922963,0.4834226936471643,0.3739864425876133,0.45452548359869965,0,migrant
R030,74,0.25135899259210465,0.29566552422356945,0.5116827252730438,0.42876701061386513,0.4543626436212925,0,baseline
R030,75,0.29252159452781795,0.3170089471747126,0.45982026612584054,0.5339195719160416,0.4881333659229957,1,baseline
R030,76,0.30530557946492387,0.25434508467249245,0.4121501540176747,0.3612870380433622,0.47923307751998495,0,migrant
R030,77,0.3262353201735755,0.24615075588702381,0.4567718136389195,0.4313174421912057,0.48277437931055733,1,elderly
R030,78,0.258320770550841,0.21857051776650444,0.5408062041057349,0.47852644420207285,0.4398478033678807,1,elderly
R030,79,0.20695526057232114,0.36206633508533764,0.5561554761887116,0.45184015111847264,0.44436405737361284,1,baseline
R030,80,0.2272807541303895,0.23708195523211445,0.48655790880064437,0.49507815042767367,0.4400989138998657,0,elderly
R030,81,0.39665985897365086,0.2695971836359391,0.4898688201502467,0.4303848086616934,0.5106222977271958,1,baseline
R030,82,0.27361975524797477,0.2824265052028292,0.48585871076798154,0.5734951868571446,0.47172915586741576,1,baseline
R030,83,0.33710619503322486,0.28208248540382047,0.4981508340446818,0.4688779837347104,0.4899802491740873,0,baseline
R030,84,0.3292064220621533,0.2746692837684472,0.4771926995618212,0.48208461787833784,0.4891417515381945,0,baseline
R030,85,0.32219748704703066,0.25463094373352424,0.5248332340528004,0.5758161512578546,0.47987100602048977,1,baseline
R030,86,0.30748015309857574,0.3158949627516975,0.3911313404752531,0.5759128585052263,0.5062969956437431,1,elderly
R030,87,0.30174288244947917,0.29918429294488313,0.4555132545182716,0.4171732010027465,0.4830656834411649,0,baseline
R030,88,0.40133329547892016,0.23592850667320503,0.4838804630782605,0.4551429235491039,0.5078940962419252,0,migrant
R030,89,0.48488967047291054,0.3235675650605429,0.5289842939935294,0.30948037225942626,0.5447957557152147,1,baseline
R030,90,0.36364334246878083,0.2943876364239259,0.43964276927022244,0.5301220122740159,0.514894549495465,1,baseline
R030,91,0.4158504076214552,0.2595806406117744,0.4749801445556102,0.34610555627923556,0.5143145473015572,1,migrant
R030,92,0.44079138998719436,0.2301281311791999,0.43577229178294963,0.49453678991792016,0.5317031779591714,1,baseline
R030,93,0.3835299199421133,0.33824349358745076,0.4820065286915421,0.3999842135023279,0.5187588980657205,0,baseline
R030,94,0.5446481416844666,0.21316235966682534,0.44999355849207995,0.5882669104665297,0.5724060403566662,0,elderly
R030,95,0.43393917266255566,0.33081268831233335,0.5372029929478463,0.5261476188548457,0.5354651387280542,1,elderly
R031,0,0.651272485679244,0.6948659433529176,0.442012628032067,0.17369103238492184,0.6918648403567172,1,baseline
R031,1,0.6604618803275227,0.6198868101769914,0.4084297189941507,0.10517965324831115,0.6821566389797004,0,baseline
R031,2,0.6880319165524832,0.7881324444850628,0.3834108963475902,0.038870826109416876,0.7272711623713382,0,elderly
R031,3,0.6052781895441757,0.695392068378262,0.4719202991478696,0.0,0.6604016446211423,1,baseline
R031,4,0.5507396384093413,0.6552486052095946,0.39142282396067307,0.07382826816151057,0.6463235662196299,1,migrant
R031,5,0.5860668680582458,0.6601913149623256,0.3684247033525376,0.0,0.6612013047128829,1,baseline
R031,6,0.6963857301854149,0.65718721659145,0.4063275719940381,0.0006085601083123462,0.6990730275987659,1,baseline
R031,7,0.6691202399993172,0.7591985220148908,0.3665888946102862,0.05017416725650725,0.7170081745739876,1,baseline
R031,8,0.6299597263511718,0.7032881337956782,0.5108537913222878,0.0,0.6660134486012612,0,baseline
R031,9,0.639543008520725,0.6337022972497306,0.3848447869433816,0.010112526937071167,0.6753365711635825,1,baseline
R031,10,0.7071511377436709,0.6242470538097626,0.392910092835178,0.10528667544035675,0.704037685706162,1,baseline
R031,11,0.7133412002782157,0.7213058738418345,0.38509405730934315,0.089263267716074,0.7262967096690554,0,baseline
R031,12,0.7874612051886992,0.7249537224996159,0.426990673586,0.16759263073057332,0.7543062570740315,1,baseline
R031,13,0.7233291774921008,0.7752909000497934,0.5162456935222663,0.0,0.716952996978459,0,baseline
R031,14,0.8168524934813335,0.7027564357543925,0.4539368288474258,0.1331511878488275,0.7558593196087394,1,baseline
R031,15,0.7950931674911014,0.7063540511194343,0.3633639737408385,0.0,0.7548034811592017,1,baseline
R031,16,0.8291943747316919,0.7547315939605975,0.46170304932660755,0.09912189842655103,0.7683247062071327,1,baseline
R031,17,0.8831000704095283,0.7273050012027531,0.43808542588826815,0.09587053364215266,0.7877817412032294,0,elderly
R031,18,0.7270108060869047,0.6671513285477192,0.3727613221864245,0.16582532886539014,0.7266116562596115,1,baseline
R031,19,0.6945421675986196,0.7849044164385142,0.42854347208710314,0.15638281001585944,0.7283353700148782,1,migrant
R031,20,0.8797632404977151,0.7171508075128059,0.3560346804698808,0.04454333972266824,0.7941574226172985,0,baseline
R031,21,0.8006602962695417,0.7395502719525646,0.42092253397850443,0.0,0.7550357928015541,1,migrant
R031,22,0.7945324774622374,0.7168922683299475,0.3262378131977291,0.0,0.762255772671225,1,migrant
R031,23,0.784873019356201,0.7665294225592922,0.36490158432408487,0.1254268026861222,0.7687911947400322,1,baseline
R031,24,0.8889389378083196,0.7133393548644917,0.4671291262003508,0.0,0.7781740771661735,1,baseline
R031,25,0.8171616675090727,0.7265942140183517,0.4789276176229887,0.0,0.7503443671638512,1,baseline
R031,26,0.8220788244165534,0.7000939805661077,0.4205836596038266,0.0,0.755762776939269,1,baseline
R031,27,0.8212108503560136,0.6846630975471294,0.45749611671170504,0.15789398694321882,0.7546872414922366,0,baseline
R031,28,0.7556213218146829,0.7116459741880307,0.378635825267354,0.06476630272997257,0.7410206649098748,0,baseline
R031,29,0.8668527304869678,0.7458302592959232,0.4818568686776461,0.16028303711953887,0.7816427656083017,1,baseline
R031,30,0.7759514271969025,0.7937498772799387,0.4159514209019059,0.0,0.7567378331994629,0,migrant
R031,31,0.7976690000418102,0.7819608920438802,0.4363558873095691,0.05311067936531794,0.7626619292973307,1,baseline
R031,32,0.7058450649397123,0.6773955706147807,0.37983925481776626,0.0,0.7108412518761761,1,baseline
R031,33,0.7462585136219414,0.7519320879272599,0.44366172797225684,0.11582507476275766,0.738131817576528,0,elderly
R031,34,0.7263879591190083,0.7111517296059171,0.4701658125759351,0.05007262755161505,0.7147642890599772,1,baseline
R031,35,0.6942710785452785,0.7168718366111224,0.3965040266640998,0.04793676936101525,0.7140040332087717,1,baseline
R031,36,0.7208171778078617,0.7213538638829067,0.451932607617732,0.2516387225650676,0.7273896888853196,1,baseline
R031,37,0.8107826014941762,0.6657336672748443,0.34416016487417544,0.05366780252797343,0.7585191394479117,1,migrant
R031,38,0.7535104744056037,0.7672327644612599,0.2973801354612663,0.18040851758841,0.769264148214724,0,baseline
R031,39,0.627953922244102,0.7428401281813714,0.4326815322521748,0.09323375795779432,0.6895090525939785,1,baseline
R031,40,0.7127757996669878,0.6330224309214468,0.4170560899213812,0.0,0.6991563925628773,1,migrant
R031,41,0.7467327158794044,0.6445910877173149,0.39063421538390614,0.0,0.7190161715876389,1,baseline
R031,42,0.682554047246668,0.6845102297398732,0.4568339120454779,0.16164880510758675,0.6994810182951995,1,baseline
R031,43,0.59071284280276,0.7759601330685673,0.4975110176543386,0.2103788212237061,0.677369452147852,1,baseline
R031,44,0.5933746688555684,0.6574516262709269,0.36911840908178567,0.05627986876647611,0.6662864248724687,1,baseline
R031,45,0.6803625337988514,0.6823858300268135,0.4222729900565122,0.04469207275984467,0.6975158346544187,0,elderly
R031,46,0.6356810557884959,0.7248060981760924,0.43129856216650697,0.09094137201958172,0.6890859262266199,0,migrant
R031,47,0.6128846645095072,0.6647391880388382,0.46902383084767396,0.08064743986804518,0.6617805007778217,1,baseline
R031,48,0.5779735158177606,0.7238875596811838,0.4782965867687329,0.0,0.6542224302480311,1,baseline
R031,49,0.5510695667534077,0.6813560233075012,0.39736949841766994,0.0,0.6470936066002129,1,baseline
R031,50,0.5675004772083994,0.8057080058660293,0.3433266359687359,0.0,0.6866427966612553,0,baseline
R031,51,0.5152076053078488,0.7483846479586885,0.4191213772530848,0.0,0.6428917651269145,1,baseline
R031,52,0.3824527988570238,0.6494894685625079,0.4716213721214617,0.17430081251787372,0.5708508480629856,1,baseline
R031,53,0.5079456322420632,0.5938602421306176,0.39245707695116955,0.18757639575485244,0.622460559568016,0,baseline
R031,54,0.5387235603045418,0.6948510626064411,0.3588786100817984,0.051047669104141075,0.6531802285860423,1,baseline
R031,55,0.5339680996952745,0.7180532508510417,0.4250414623545652,0.06246034291433511,0.6465646878408501,1,baseline
R031,56,0.47258403554853046,0.6704368141440313,0.3713263836792482,0.1921666802404591,0.6270303535083542,1,elderly
R031,57,0.5092568459507902,0.6111297509822461,0.3949803467689756,0.15229622515833396,0.6242964478193357,0,elderly
R031,58,0.3482478338051799,0.7279850935512309,0.4275576205005507,0.03350599925579145,0.5724378091200252,1,baseline
R031,59,0.3996952774939048,0.6775676052473133,0.5459340368529846,0.031109112918311952,0.5650569821649926,1,migrant
R031,60,0.3624035286744257,0.7955112279868408,0.34225405951574833,0.09105407028993101,0.6072782516542728,1,baseline
R031,61,0.3071320741436071,0.6657098694517753,0.4400551031058183,0.0,0.5399865380819252,1,elderly
R031,62,0.4543813576069609,0.7151937197057979,0.35153177948430187,0.0,0.6220615200612987,1,elderly
R031,63,0.34078287222008274,0.7142643781007271,0.43982955051443,0.22816362361187514,0.5745997731116077,0,elderly
R031,64,0.29214595795554693,0.7643539923573595,0.48735863224957787,0.07835513750058617,0.5505431436912833,0,baseline
R031,65,0.37317116598973304,0.6961096951609546,0.32142195697165243,0.11145825639723592,0.5958500247021982,1,baseline
R031,66,0.4073465096365969,0.6701257636973028,0.4355156692035903,0.07989078388528752,0.5856309454078251,1,baseline
R031,67,0.3352723007859864,0.7085204866137794,0.4347948734896675,0.12917893149952459,0.5670527331886765,1,baseline
R031,68,0.2869639536385031,0.698048618105522,0.4030769974161438,0.0,0.5439337554640841,1,baseline
R031,69,0.32227683393729256,0.7306297043221955,0.41645241581558307,0.05421503846028071,0.5652795639900328,0,elderly
R031,70,0.388956800660181,0.6856754593687793,0.36562679769383216,0.046066813400627835,0.5901771331537848,0,migrant
R031,71,0.25875227251438176,0.7391704706239453,0.4821030648747824,0.0,0.5290195433993244,0,baseline
R031,72,0.3464325630991068,0.6932969257759384,0.3918854753560408,0.0,0.5684495890914243,0,elderly
R031,73,0.30169249885141225,0.6821248337070928,0.40698364077640437,0.17419001048465205,0.5547639206897554,0,baseline
R031,74,0.2309478947384199,0.7670029412066469,0.4146065154434975,0.016287598851735648,0.5344031487627595,0,baseline
R031,75,0.33152954618360075,0.6804611244890129,0.4495039597928918,0.0,0.5512784494023092,1,baseline
R031,76,0.2140457619089473,0.7652755425881199,0.4154030185825452,0.1221212372737051,0.5324690223575064,1,baseline
R031,77,0.3570201878902417,0.7062749094162137,0.44361877304748537,0.0,0.5675202410822167,1,baseline
R031,78,0.3302368514423677,0.6726748668251428,0.495480612072998,0.09262527103070026,0.546938885682561,1,elderly
R031,79,0.32846682393700094,0.7133140149443361,0.4208072556030808,0.08228543139341574,0.5650427157928763,1,migrant
R031,80,0.2802228428758384,0.5991184574697356,0.4055269511659271,0.11116009860982497,0.5266417908998847,1,baseline
R031,81,0.42022283384007697,0.7043193508799862,0.4920672066231256,0.1703011720264198,0.5936579813198801,0,baseline
R031,82,0.3077481144622932,0.7075207192435912,0.48534607778464234,0.08234530057579308,0.5459187429947289,1,baseline
R031,83,0.3089077141199267,0.8026031823753345,0.3846386832822558,0.0,0.5763879196306992,0,migrant
R031,84,0.26711114337276176,0.6524074286053728,0.552132995065749,0.017106750349667257,0.5053613313278003,0,baseline
R031,85,0.4026904717987406,0.6617734985933323,0.46743336339422314,0.0,0.5733158839290293,0,elderly
R031,86,0.35671872214964884,0.8366150930844588,0.44938858941189236,0.040560248351742496,0.5946302314825547,1,baseline
R031,87,0.3996894738280833,0.6686180118545553,0.38478756710146733,0.2229437131461844,0.5970284424942335,0,migrant
R031,88,0.3347910859135309,0.6483652998009364,0.4705936344104835,0.029878422440855555,0.5444943702860701,0,baseline
R031,89,0.5141805812616563,0.667805356386316,0.4558282895170718,0.0,0.620859060354365,0,baseline
R031,90,0.4510344106156965,0.6945862271021466,0.4652140862860905,0.1299133088682392,0.6060445621672063,1,baseline
R031,91,0.46232098141992234,0.7866210650690139,0.4536739439854251,0.01599664723420073,0.6250013463456681,1,migrant
R031,92,0.5528021453169288,0.7124336901475891,0.41602975365422235,0.06660834565624862,0.6545335503909685,1,migrant
R031,93,0.5146549933698813,0.7668480291870808,0.48717432722112597,0.10829964002016919,0.6415704361032082,0,elderly
R031,94,0.5340553215973503,0.7411802360951619,0.4744302193541237,0.15701465610165025,0.6485443757599365,0,elderly
R031,95,0.5814707086420006,0.8045200916268354,0.3972226141472521,0.03958874934396818,0.6858883471272779,1,baseline
R032,0,0.46058459233413596,0.27962884263699783,0.5269481577419912,0.21572891655848064,0.5219038276276793,0,baseline
R032,1,0.4781618024284522,0.3156851724966107,0.46720441640168564,0.3114474816724625,0.5498934670940733,0,migrant
R032,2,0.4438053705582584,0.30116227782116717,0.497086554540118,0.34819377817830865,0.5306013095154346,0,migrant
