region,t,hazard,exposure,vulnerability,social,p_action_true,action,subgroup,risk_score,risk_var
R026,8,0.3917876357243348,0.9216522393366628,0.4000173948664348,0.3878452652971302,0.6504351561919578,1,migrant,0.6012866096126884,0.00013965693943383066
R026,9,0.2908860393372879,0.8708977220733938,0.4094170369542428,0.4802899412712252,0.6031359016700187,1,baseline,0.5586148863639867,0.00014330333068331944
R026,10,0.3970954570140532,0.8799807037270136,0.3365703667758254,0.4820345508237335,0.6584504960758368,0,baseline,0.6052584928258479,0.00015093429893900376
R026,11,0.4678320801479982,0.8535413140697226,0.4241888914130774,0.5951761745673853,0.6739715698895514,1,baseline,0.6168374542791372,0.00017551957198259048
R026,12,0.4582571204786849,0.9272462931532024,0.4656661180937315,0.5532042002735561,0.6765623991217324,0,baseline,0.6200458436397689,0.00019441890064211982
R026,13,0.3812558340392083,0.9733414808906043,0.4350618558235936,0.6413997166776748,0.663981337254149,0,baseline,0.60606039833184,0.00026725931813757515
R026,14,0.464622108028678,0.9384863097648756,0.3422789492044783,0.491028355193461,0.6967556805434477,1,baseline,0.6375546471557453,0.00018613620744267398
R026,15,0.4230107920408595,0.8263371919086531,0.3857584969923352,0.7997253191354688,0.6665942466059976,1,elderly,0.6047409012168422,0.0002818450595095165
R026,16,0.3685940119187591,0.8949245166616276,0.4365934357436338,0.4735712747045439,0.6346120564735114,0,baseline,0.586012494152769,0.000147630412459557
R026,17,0.4620773335616031,0.7998070329385644,0.3450804136863645,0.524590655219102,0.6692598107203545,1,baseline,0.6142228475402514,0.00012948410392431612
R026,18,0.4196017851646393,0.8274187945889652,0.3921579189071116,0.5959760786733302,0.6542995890812486,1,baseline,0.5997257736661507,0.00016412305583029738
R026,19,0.5419291117132399,0.8323465741985294,0.4063023714634132,0.4719314404646023,0.69589217582872,0,baseline,0.6390192108378063,0.00012673483257526777
R026,20,0.4264621002686883,0.9635074892813452,0.3121162612368716,0.6789090073430275,0.700414349145365,1,baseline,0.6350506642057633,0.00029208820667542626
R026,21,0.4968775869958343,0.9338638467362552,0.4395299561489754,0.4343582945956967,0.6913122254530233,1,elderly,0.6355913042684126,0.00015888189199388404
R026,22,0.5652949517828645,0.8227730159736163,0.5025683069503708,0.5459312319718593,0.6925838994639064,1,elderly,0.6353952871406481,0.00014533719403180882
R026,23,0.4288602993869192,0.8559732478612437,0.2988829648371471,0.4658365364691241,0.6711981514249006,1,baseline,0.6164384245725484,0.00014089346374301676
R026,24,0.42033935535206,0.9045298613268754,0.3857085670012026,0.4437815289135601,0.6633745058016968,1,baseline,0.6108987126599082,0.0001466537461194574
R026,25,0.4912801422831243,0.8707986621050071,0.361598126986293,0.5199263307790473,0.6924283868252596,1,elderly,0.6338715664543723,0.0001599155308278102
R026,26,0.414948041993693,0.8527123669062944,0.4256137949117163,0.5645748093646538,0.6509083614102114,1,baseline,0.5978279002789259,0.0001606092571913691
R026,27,0.5030949976477874,0.8181398267324264,0.3491974894810056,0.4822354870456348,0.6865981153357311,1,baseline,0.630185683174584,0.0001260815873577661
R026,28,0.4737040757068584,0.8533693110983688,0.4738537814510043,0.478667139854649,0.663010782277499,1,baseline,0.6111370513506486,0.00012930819538159623
R026,29,0.4352284140004201,0.8165511651190924,0.3883287826480782,0.4824525572913012,0.65327490909134,0,baseline,0.6019614022711567,0.00011736236924482277
R026,30,0.5851286248434246,0.8830689299719199,0.4198593600742511,0.4611730566613108,0.7207449847536818,1,baseline,0.6604261845134631,0.00015111583046257531
R026,31,0.4383471435904368,0.8382541323444009,0.447924799176557,0.3397768061160268,0.6427898043343728,0,baseline,0.5973029915128393,9.158453761759181e-05
R026,32,0.3764955190142786,0.8547721763012797,0.4641992466723875,0.4699092860780555,0.625418220169012,1,baseline,0.5788744917937839,0.00012626284962114962
R026,33,0.433313874852722,0.9319505222284978,0.3174107304800259,0.5809573037472806,0.6911519100021485,1,baseline,0.6300616853839327,0.000220528329412528
R026,34,0.4686425825764603,0.8261734962766416,0.3978665348838138,0.4971103122837345,0.6678672676675271,1,baseline,0.6141597412009356,0.0001265493360086404
R026,35,0.3479993390300772,0.8381170334885003,0.4031434378404219,0.4316697609445536,0.6179351146808952,0,baseline,0.5728869950715603,0.00011143906995029526
R026,36,0.3065468653801394,0.8486051055574709,0.4478262137219223,0.5778790159720112,0.6040597860038622,1,migrant,0.5574244163474309,0.00016826751918280986
R026,37,0.3917932395107937,0.8793202378323656,0.3552338616109641,0.669804851704143,0.6627865067143532,0,elderly,0.604145130620241,0.00023114827406209534
R026,38,0.3844915765951599,0.996671893384732,0.3626377628139048,0.3822530593681076,0.66784799786133,1,baseline,0.6153299344565624,0.00018307100679548267
R026,39,0.351978082808832,0.9827409291418056,0.3825889250203739,0.4213954020946008,0.6510208503035678,1,baseline,0.6001405244787322,0.00018339391565852528
R026,40,0.406061143409845,0.9170026889971092,0.3723729720729914,0.3197825717672873,0.6559581779407755,1,elderly,0.6075953857055237,0.00012844139190271712
R026,41,0.4206944022374085,0.901577995809131,0.3999199501685872,0.6942443006901087,0.6733175825660069,1,migrant,0.6128870691456506,0.0002543967897270903
R026,42,0.3179339158008886,0.8662590135550741,0.3675445472850681,0.4789006546264894,0.6192387196699345,0,baseline,0.5720639568065055,0.00014174307516493786
R026,43,0.2299005853242685,0.7810046581363623,0.4508637317366442,0.3512207610837465,0.5480926440506705,1,baseline,0.5159844805977373,8.051246073963392e-05
R026,44,0.252245904523341,0.9540050969207844,0.3783941642473982,0.3507423062829552,0.6024773718705314,0,baseline,0.5604500821514798,0.00015652486166567147
R026,45,0.3429258996933744,0.8218350515683068,0.3800642680607994,0.416781389718905,0.6153667994678366,1,migrant,0.5709474367516021,0.00010306311965824121
R026,46,0.2620830432347366,0.849568448625886,0.3057023116211292,0.4492730518660007,0.6013552128692026,1,elderly,0.5568785157783812,0.00013605173431116422
R026,47,0.229965842985421,0.8507655702035721,0.3501080541391337,0.4463558464552412,0.5819410354367749,0,elderly,0.5407545573274173,0.0001337421352585077
R026,48,0.1670711749675756,0.9031787564159188,0.3989996424358482,0.5318420496871431,0.5642063773891941,0,baseline,0.5232905912213108,0.00019524942499702676
R026,49,0.1901203871977494,0.8668515925730595,0.3706135331602121,0.5405041937786579,0.5708516531086127,1,baseline,0.5287622627240892,0.00017776094256121737
R026,50,0.3000638209336641,0.881047103049776,0.30103474861473,0.6236628914588709,0.632262881264155,0,baseline,0.5784495890118323,0.00021766681233532763
R026,51,0.2758837254504916,0.9406838242069228,0.3713835122050936,0.5795512617621205,0.6217602912789233,1,baseline,0.5709063080202315,0.0002246265752781189
R026,52,0.1594898178527856,0.9009368422993552,0.4522968916929974,0.5968815662636269,0.555982840160217,1,migrant,0.5151025197354154,0.00022499682945038157
R026,53,0.2678713664859515,0.8488865812553029,0.316286849805707,0.3658910538540704,0.5977773880672888,1,baseline,0.5561821682211558,0.00011508881148068985
R026,54,0.1245565337240684,0.875090476484362,0.3695206873944551,0.4620907354450839,0.5425171424495857,1,baseline,0.5063958322667272,0.0001644723533858786
R026,55,0.1370454059194352,0.8622686057048023,0.418397150280842,0.5413048219067512,0.5415775520619459,1,baseline,0.5041379081837143,0.00018338376564948846
R026,56,0.0261235065425416,0.7898476217816895,0.5479794609754253,0.6551783278173339,0.4689809242179075,0,elderly,0.4407169073793484,0.00024123669948697678
R026,57,0.0514371392034357,0.8676130882698134,0.3558787417715134,0.3761527738584138,0.5095233007625307,0,migrant,0.4802099632806683,0.00015462760634932663
R026,58,0.1381789287269799,0.909174869927856,0.3481444813095709,0.4758793783592553,0.5586788421978903,0,baseline,0.5193876694124491,0.0001851715144632811
R026,59,0.0306750142732969,0.8711169138232939,0.4167392537439125,0.546454038559416,0.5013052023403616,1,baseline,0.4692211050666281,0.00021553703279982307
R026,60,0.0145984838219186,0.8395888722057167,0.3399643888146407,0.3512273240247756,0.4903238758489535,1,elderly,0.4644080734214194,0.00014830585627851998
R026,61,0.0769130666672963,0.7981234818739601,0.4102955435968848,0.5858241047133423,0.508136796737845,1,baseline,0.4746058601210142,0.0001869801944220703
R026,62,0.0121926477280613,0.949448111604576,0.4242439322785406,0.3203152684687741,0.4971458549937974,0,baseline,0.4711502862405651,0.00018963565465198376
R026,63,0.0,0.9017029480862954,0.3621427930606332,0.5020577389338065,0.5011220576048544,1,baseline,0.4693472805872774,0.00022277811426095755
R026,64,0.0077115729984967,0.8387735928861069,0.3854699693129481,0.3898004825439352,0.4825088765068746,0,baseline,0.4571821643265504,0.00015492056967508032
R026,65,0.0086061128567052,0.7863109928764499,0.4462927144007683,0.4897321874095532,0.4682473459283345,0,baseline,0.443382512887375,0.0001620247107634266
R026,66,0.0313182382813187,0.8835497136996566,0.4549070393137169,0.4780314311544618,0.4949027537131244,0,baseline,0.46589953469490614,0.0001944479236535036
R026,67,0.0,0.892519272806992,0.4168283400305672,0.6314340159059555,0.4975513043521111,1,migrant,0.4635048188314398,0.0002785561604803389
R026,68,0.0,0.8350742493816651,0.3941591740109303,0.4313508392670782,0.4794585157380474,0,baseline,0.45356802137397023,0.00016597785195751147
R026,69,0.0,0.7896744636902219,0.4959171994462482,0.4417109584120252,0.4556328607417084,1,migrant,0.43437568953687306,0.00015269266538902893
R026,70,0.0,0.8646497004998521,0.3216166255496102,0.5078278729326078,0.5000788399141592,1,baseline,0.4681387847161062,0.00020901960288305157
R026,71,0.0524771441988671,0.8808495342165363,0.3392134630954211,0.4116444488500876,0.5168609675010453,1,baseline,0.4852557586098003,0.0001702728317964507
R026,72,0.037967784175816,0.9487236233870954,0.4064415231390512,0.4770529398226875,0.5178182568680223,1,baseline,0.4845120144108907,0.00022671043339097594
R026,73,0.0,0.8697287679616758,0.4197951813679784,0.4210809226573629,0.4820305225200065,0,baseline,0.45605931109348313,0.00017793153079290154
R026,74,0.0,0.9379739443810616,0.4923652452435263,0.518840236398659,0.4896820139096163,0,baseline,0.4602660140706801,0.000250598502037062
R026,75,0.0,0.8672249172541738,0.3691357938188324,0.4976579591394808,0.4929575123349839,0,baseline,0.4628214641333408,0.00020339508121838652
R026,76,0.0,0.8576581984509526,0.3873741571370567,0.475604639902389,0.4872057481147515,1,baseline,0.458764562469236,0.00019020369519010495
R026,77,0.0254373355807449,0.7786008001328353,0.4753608743407351,0.5209139296953026,0.4706366595925199,1,elderly,0.44500960851302607,0.00016659437198398007
R026,78,0.0293440438373031,0.8317346435801288,0.3509289535817098,0.4041340549096202,0.4956519059591716,1,elderly,0.46776552318095294,0.00015154529503586312
R026,79,0.0348020870020603,0.8379495003206162,0.4270434633995872,0.270568861488883,0.4809826584294535,1,migrant,0.4595897069621394,0.00012766555731314025
R026,80,0.0659105552421495,0.8585890371300107,0.3551896995823636,0.4416766611612432,0.5168874076435697,0,baseline,0.48485202958395374,0.00016399154355295037
R026,81,0.0,0.9199996702072866,0.3675167430458603,0.4609065471748803,0.5019177499433223,0,baseline,0.47104726202407854,0.00021687529984186358
R026,82,0.0,0.926640060511645,0.42751158542375,0.3776170802310598,0.4900821283003195,0,baseline,0.4637582569858656,0.00019377685771955214
R026,83,0.0346414687879976,0.8073312149738197,0.2964396872149919,0.4914399446310593,0.5054288746592671,1,elderly,0.47339466761524773,0.00017040197500374266
R026,84,0.0768762084975418,0.9108994708587648,0.3189690183016808,0.5131511743576967,0.5407425835434024,1,baseline,0.5025739841526343,0.000215275586194167
R026,85,0.054862549757804,0.8565485198999505,0.3636244723602961,0.2055819379534423,0.4989901499267395,1,baseline,0.47593793348342917,0.00013056244376542472
R026,86,0.0883691888292552,0.792923112204832,0.4203034640403097,0.4626305026748559,0.5040183035003649,0,baseline,0.4745526804661267,0.00013480499115447754
R026,87,0.0467467494783288,0.8939841252142706,0.356655702814862,0.3976775147659429,0.5138810451502536,1,elderly,0.48315817212109097,0.00017292809960616466
R026,88,0.0901159673193447,0.859763282082047,0.4312700874045052,0.4406023132903852,0.5153386458979907,0,elderly,0.48443837806366385,0.00015574617769026583
R026,89,0.1287736287390724,0.7900687214584692,0.4077018337290827,0.4317898374568661,0.5199574126008037,0,elderly,0.4889877382343197,0.00011679740867419236
R026,90,0.1557223460589039,0.887865019430409,0.3162989489629441,0.4970214438576209,0.5672681721580828,1,baseline,0.526023120205706,0.00018171100054742653
R026,91,0.1418569763330392,0.7513736177371705,0.3196052679719098,0.6262643442590217,0.5403899410978145,0,baseline,0.5006243117239195,0.00017691907518300204
R026,92,0.1416644841580675,0.8217004354473463,0.3424341855113172,0.5273765588838555,0.5460095808701915,0,baseline,0.5077877783448559,0.0001616234132781077
R026,93,0.2526198164695127,0.8578994155811399,0.3995829060028986,0.3685106365694658,0.5811159056320716,1,elderly,0.5426710449514318,0.00011229283551645378
R026,94,0.2002780600060674,0.8484983160209981,0.3723654547119603,0.5400519459365352,0.5709586662966594,0,elderly,0.5290488265474684,0.0001670050218072805
R026,95,0.2149577240155367,0.9243469157553144,0.427727000266611,0.615796320841788,0.5874832387593754,1,baseline,0.5412206722102327,0.0002384936584025521
R027,0,0.1971092390618737,0.645359221805595,0.3258888884752794,0.497421334481395,0.5339032734386464,1,baseline,0.49952709258681516,8.4775055008841e-05
R027,1,0.241082029110048,0.6082323821108624,0.3897216289445964,0.3194831326676335,0.5255952003578839,1,baseline,0.49826398137525596,3.894467317929e-05
R027,2,0.2385135014025481,0.5350481097792275,0.377784674971324,0.2840017066233009,0.5099474066023312,0,elderly,0.4862501512419738,3.390179139656713e-05
R027,3,0.241617057974126,0.5649870737051614,0.3581831642553639,0.4155392782351045,0.5266937272041334,1,elderly,0.4966209353371425,4.507846694720922e-05
R027,4,0.2839599137231258,0.5633160677714901,0.4684541810610828,0.397935696858422,0.5258758367273071,1,migrant,0.497713437303691,3.374595999552524e-05
R027,5,0.3797388949247335,0.5429591856873002,0.3048383740136594,0.5236416256613126,0.5909437202883702,1,baseline,0.5485897220694539,6.308760487567091e-05
R027,6,0.2183390972060531,0.6442095302931901,0.3332767679354439,0.4742255303034176,0.5398973062659136,0,baseline,0.5054132713837817,7.490348166073885e-05
R027,7,0.3151517790014567,0.7213192627210684,0.2678183376776868,0.3270885716643016,0.5965062420763585,0,baseline,0.5566839567846041,7.258632447267528e-05
R027,8,0.4289151059366852,0.6914240164419123,0.4184900056940438,0.3294711851168914,0.6135509040647946,1,migrant,0.5733454403369889,4.651503635150487e-05
R027,9,0.2883209860041569,0.5623525485347636,0.4286906926881467,0.3845068668518981,0.5327206435479884,1,baseline,0.5035080614599574,3.242938061870809e-05
R027,10,0.3817661261046308,0.518347494235103,0.356687753387805,0.2991964063241904,0.5678326065969117,1,elderly,0.535583829064131,2.9378419032460798e-05
R027,11,0.3263718485833357,0.5696248556352389,0.3653345526596663,0.4310049194307336,0.5612237736329688,1,migrant,0.525982180208144,4.127191852177752e-05
R027,12,0.3861673419524738,0.5580931658941243,0.3881347557763194,0.3882636769757219,0.5772785404421527,1,elderly,0.5413341709934043,3.140394242068124e-05
R027,13,0.3390784407908744,0.5894540199134677,0.4475874251666442,0.4025522021812235,0.5565116766331079,1,baseline,0.5234933486363648,3.4300220367250625e-05
R027,14,0.4351357179183402,0.577927471147214,0.3682434125419715,0.3483175241488246,0.6018191457229244,1,baseline,0.5631364631336685,3.371661554478237e-05
R027,15,0.3691858447496172,0.6714167918656786,0.3015924330979087,0.3795929406199345,0.6056984783392931,0,migrant,0.5640199905179707,5.8962294029605875e-05
R027,16,0.4157714916914557,0.7150971900270834,0.3405984398624472,0.4345878644875499,0.6299676619270095,1,baseline,0.5835109415372112,7.400821342372696e-05
R027,17,0.3393784540523378,0.5196363912777249,0.3142800534638776,0.490220848138815,0.5670476942638393,1,migrant,0.5292320154295146,5.216370216415123e-05
R027,18,0.4516787654622018,0.6278592276612465,0.4547749739844459,0.5134320717427198,0.6136987092065992,0,baseline,0.569490451724631,6.326031392614066e-05
R027,19,0.4955456086377035,0.6284690899925451,0.3310519595929879,0.2944230014865963,0.6389754175889721,1,baseline,0.5957045018145846,4.866106575806199e-05
R027,20,0.4303341923511903,0.6102748132042819,0.2472956824200101,0.386927545699083,0.6264406645032852,1,baseline,0.5815782657383235,6.0102031630415275e-05
R027,21,0.4634296218510788,0.6828639370621192,0.3633381390966115,0.3179272915667107,0.6333402798666992,1,baseline,0.5901207376486521,5.130313689597438e-05
R027,22,0.4730681927553508,0.558069524962931,0.3973973111824154,0.5486255944077394,0.6186628651377512,0,baseline,0.5727483335835089,6.427084390750382e-05
R027,23,0.4680157882538781,0.6661550134537689,0.4050074285883621,0.1992456355004369,0.6196484854790727,1,baseline,0.5821779945156705,4.830174185421185e-05
R027,24,0.3768474042187579,0.6276975306941543,0.3747217934986229,0.1390943913974199,0.5770249183714117,0,baseline,0.5470780402206057,5.1592876190294245e-05
R027,25,0.4803571518329853,0.6089226924980079,0.3613688082993411,0.3723842105196114,0.6283412885138752,0,elderly,0.5849713342042121,4.2785959325154415e-05
R027,26,0.4378648536552075,0.604128565498558,0.3848181883409958,0.4785335716210286,0.6121756048916966,0,baseline,0.5685018550653789,5.3305170932059216e-05
R027,27,0.4907981678363283,0.5827776595300133,0.2818542338303613,0.456588946133303,0.6434261112726449,1,elderly,0.5949739314637813,6.26798524208526e-05
R027,28,0.4571844618625393,0.5383013255226554,0.4435952667549003,0.4799338205578466,0.5979914508642041,1,baseline,0.5575248140278822,4.1431316865419256e-05
R027,29,0.4766140202021249,0.5871240483868454,0.3072828050261157,0.5165989202347074,0.6378079430160372,1,baseline,0.5887772477678224,7.069381638489505e-05
R027,30,0.5348945538737043,0.5708636459418353,0.4400807230546286,0.3904362006842109,0.631640252313865,0,baseline,0.588591668101828,3.733088511424283e-05
R027,31,0.3783311895481254,0.6024657118641368,0.3942929288328763,0.4750912928610648,0.5864362435101994,1,baseline,0.546556526867012,5.087116820065316e-05
R027,32,0.3829891747123106,0.6057643115792923,0.4164748911242516,0.3383580290195873,0.5787951999831243,1,elderly,0.5439052955595534,3.098642935417499e-05
R027,33,0.3877658205930279,0.6118175982659321,0.3582829731450704,0.3300552641129861,0.5902301651242863,1,baseline,0.5532341243858722,3.67402151596145e-05
R027,34,0.3964413771829232,0.5963876930011953,0.43269225981406,0.5098791348731186,0.5884442072449553,0,baseline,0.5478539698095417,5.612414576893915e-05
R027,35,0.3406590722400483,0.560322738341904,0.4527460140883685,0.307895035584263,0.545811026230358,1,elderly,0.5171538910686934,2.4417062875065733e-05
R027,36,0.3856805605203499,0.5859577103626364,0.30394527409548,0.3303939152908338,0.592391670930887,1,elderly,0.5546700406673647,4.113281447232403e-05
R027,37,0.3202182398264074,0.6679099125958483,0.3535991626507166,0.3565034690767212,0.5764545775059612,1,baseline,0.5401078026945422,4.95462545015606e-05
R027,38,0.3764445820232051,0.5842929076339227,0.3991545270831438,0.2817689017558266,0.5716516803613864,1,migrant,0.5392666100392594,2.918360678022447e-05
R027,39,0.3293013707725686,0.5991232753492153,0.3194047461011054,0.2860985661401411,0.5679394197707118,1,baseline,0.5348775608151535,4.002374915923126e-05
R027,40,0.2777175960587898,0.6309075539669193,0.3059915412091149,0.2540387606190515,0.5540717560664852,0,elderly,0.523363428125307,4.8781838678225845e-05
R027,41,0.2821869361858137,0.5842488318036841,0.3476108169122098,0.5121442137966703,0.5531901289880644,0,migrant,0.51653280404816,6.512941775636004e-05
R027,42,0.3868004128670177,0.5202785271018733,0.3112612663075313,0.4787320948974579,0.586023285365925,1,baseline,0.5458417335148547,4.972364916889423e-05
R027,43,0.3142556193245311,0.6118795644425431,0.4330156728261879,0.5131551905847511,0.5587835692236305,0,baseline,0.5220910061231241,6.304066929371743e-05
R027,44,0.2349676103472245,0.5966508506383882,0.3387927894459802,0.2582943648264918,0.5254130140909951,0,baseline,0.4992591256334238,4.3150667117197095e-05
R027,45,0.2768983754524718,0.5842725367327548,0.4192850876973467,0.3458468145167669,0.532013435098776,0,baseline,0.503639546112826,3.2636014328637225e-05
R027,46,0.2738564652059727,0.5375958812810019,0.3442666890431489,0.4294958832698585,0.5368965531456101,0,baseline,0.5051059118269948,4.282378198525909e-05
R027,47,0.2496272646240047,0.6305664642501774,0.3815500886524494,0.3298084009858333,0.5352221054510616,1,migrant,0.5059818235069682,4.2478214585718724e-05
R027,48,0.1155789310037738,0.6796307778594433,0.2839272211334368,0.374239595315848,0.5082806245691751,1,baseline,0.47999258586159604,8.524143237800325e-05
R027,49,0.1379973329054608,0.6021953137084043,0.3276175573985479,0.5233082050060447,0.5026607725443852,1,baseline,0.472323477865753,9.24825868827896e-05
R027,50,0.1350793949898365,0.5948447964380994,0.4150404851771448,0.4997706675199291,0.4857331778829792,0,migrant,0.45948287262994325,8.016338908243349e-05
R027,51,0.1080512632952667,0.6252633838710203,0.3717237916257,0.3038454250516062,0.477706884601036,0,baseline,0.45708493157975527,6.104599294022701e-05
R027,52,0.0816079612213292,0.6667152316296189,0.3805279201368291,0.2956911341269103,0.4736915995002766,0,migrant,0.45358725987037946,7.232893862034776e-05
R027,53,0.0831735324540575,0.6095177290019183,0.3438566174237235,0.2943346878533041,0.4683112005611133,0,baseline,0.44905927944901836,6.580404404711319e-05
R027,54,0.1226367381348997,0.6158357361650099,0.3593323401845996,0.4359567650875285,0.4901198297136483,1,baseline,0.46414024627443695,7.338394852238729e-05
R027,55,0.089483874840286,0.7284491711860152,0.4127838183617052,0.3800427340954987,0.4885679481238366,0,elderly,0.4639575665820226,9.322329038437147e-05
R027,56,0.0,0.6549586005860366,0.3933857300130887,0.3545007822638332,0.4397088997284357,0,elderly,0.42298985483166623,9.451016642788115e-05
R027,57,0.0,0.6237437860607729,0.3495884256412223,0.4780427809522106,0.4462126324135817,0,baseline,0.42500763901325866,0.0001145942110388276
R027,58,0.0870040138599232,0.6200026499564141,0.395495231332382,0.1999152380992887,0.4594736127403592,1,baseline,0.4445199608253569,6.577788534573729e-05
R027,59,0.0078023922368805,0.6555023321818139,0.448081948627735,0.3924600009527947,0.4366321310845945,1,elderly,0.4199577531175052,9.784563704239753e-05
R027,60,0.0,0.6447020811404599,0.3265459335646242,0.704717046127298,0.4651943784997632,0,baseline,0.4347707452762366,0.00021525491516176962
R027,61,0.108160232479568,0.6389422621161751,0.3026422423582797,0.4320979580558411,0.4972611069641124,0,baseline,0.4695193060968834,8.511817074112525e-05
R027,62,0.0,0.6434230284644167,0.394853320291781,0.4685174292508956,0.442882479111661,1,baseline,0.42276048455433096,0.00011447091243939446
R027,63,0.0,0.59768462416304,0.3628586955101401,0.2212784920877,0.426172045110472,0,migrant,0.4150749493739749,8.406069634406531e-05
R027,64,0.0,0.536692589397554,0.3374051427897602,0.3776989445080526,0.4256126936864494,0,baseline,0.41060117219468734,8.459033237372303e-05
R027,65,0.0,0.6533261555025317,0.3481646970998156,0.2214919275079741,0.4395151229109327,0,baseline,0.4258959554980321,9.167345829406206e-05
R027,66,0.0,0.5847438864374063,0.3014068998685745,0.4161603655836184,0.442545760586376,0,baseline,0.423294438772216,9.823607612386039e-05
R027,67,0.000760802556234,0.68083336832606,0.4404534352220536,0.2042961561656601,0.4306177872126805,0,baseline,0.4195502031490238,9.266928421875749e-05
R027,68,0.0,0.6331204134562812,0.3194013731343904,0.3599655460070895,0.4467121540214521,1,baseline,0.42818854109953747,9.582385658368154e-05
R027,69,0.0,0.527257840536479,0.2911122891926436,0.4090131998445931,0.4322353847206289,1,migrant,0.4149925674466332,9.222997086100925e-05
R027,70,0.0,0.5619409076177001,0.2466450283074662,0.5041511376975104,0.4505989841622956,1,baseline,0.42740338019903273,0.00012126639119994104
R027,71,0.0,0.5157576316138627,0.2821004217672497,0.3127621571460972,0.4264745709149899,0,baseline,0.4126271164436793,8.520713441588612e-05
R027,72,0.0,0.6108092948141837,0.3417330753284429,0.6310828081099352,0.4524560380690671,0,elderly,0.4262691295942312,0.00016771969598463287
R027,73,0.0,0.6102241423888496,0.3025275921281906,0.4184088189362285,0.4475861306053528,0,baseline,0.42736330402997486,0.00010240994426631041
R027,74,0.0,0.6707470371777936,0.2451710814195811,0.3246602379112104,0.4636067571181821,0,baseline,0.44248086426913963,0.00010901662525412875
R027,75,0.0,0.6285494785001161,0.415716232650321,0.2172277913213054,0.4242138503685403,0,baseline,0.41385286594661747,8.496413539516022e-05
R027,76,0.0025934810549831,0.5685888846280149,0.4855173182189093,0.4285184755976882,0.4133534953946443,0,baseline,0.4001451240668879,9.333440673352998e-05
R027,77,0.0,0.5655308914373318,0.4123052260208239,0.4636779825306123,0.4244442935108734,0,baseline,0.4079052692894261,9.940331841116061e-05
R027,78,0.0350091422916022,0.6484964582357673,0.3126594629402429,0.3936790711353977,0.4664879826795278,1,baseline,0.44409214837873023,9.509310647460063e-05
R027,79,0.0,0.584803922744439,0.3558917137375722,0.3023037207877435,0.4286922135276391,0,baseline,0.41508634660622495,8.197078559227884e-05
R027,80,0.0,0.5020788954720424,0.304403527167112,0.2317253432966252,0.416341517184173,0,baseline,0.40647556811230506,8.547933672813329e-05
R027,81,0.0043067851366073,0.590408484683798,0.3411354395509418,0.2772934008290815,0.4324987651002153,0,baseline,0.4188160713300951,8.208972877322848e-05
R027,82,0.0113408523939797,0.5989195296714768,0.3951891653764473,0.505392780404074,0.4403115111056238,0,baseline,0.4199454456421443,0.0001126524384268704
R027,83,0.0,0.5636916479834909,0.3491709982807134,0.331234873991071,0.4269244235541447,1,baseline,0.4128882891388489,8.184807573203472e-05
R027,84,0.0175673484208165,0.7230390480734659,0.3296460592225292,0.408602993942305,0.4726179897967557,1,baseline,0.4485132311345285,0.00011908278369886544
R027,85,0.0881900284833374,0.6452610451043729,0.3943421692976439,0.544863160321957,0.4824200530356607,1,baseline,0.4547225740701153,0.00011562918884539515
R027,86,0.0235451812618178,0.6870178195311343,0.3856918674715759,0.1869613970570663,0.4483159261430709,1,elderly,0.4345560718431687,9.075786549050717e-05
R027,87,0.0228789682128987,0.6464324841696346,0.3744649857953567,0.2348293027892025,0.444009801389243,0,baseline,0.4297783102203668,8.241498627143072e-05
R027,88,0.0763878158688594,0.6196970172600411,0.3828319049200134,0.5584801751736557,0.4749937528202327,1,baseline,0.44804799459789735,0.00011762315424275299
R027,89,0.081429179975252,0.658922270646213,0.4661924985038364,0.5003906546082915,0.4694467840741825,0,elderly,0.445483626694939,0.00010612112969146434
R027,90,0.1168120989034524,0.6143260809067147,0.3549813830880144,0.6254006623421206,0.4976128813966278,0,baseline,0.46543512639698453,0.0001353374984468889
R027,91,0.1682418545926236,0.5952310458017731,0.2800345038174118,0.3900518048328318,0.513840365666434,0,migrant,0.48504926109935464,6.368098471131862e-05
R027,92,0.1550305341515319,0.6060889040697303,0.3029541191419496,0.555984370540454,0.5155860951302891,0,migrant,0.4822445413270654,0.00010324391871771617
R027,93,0.221386625607067,0.6133721261402075,0.3522688089103135,0.4792396274533446,0.5323507355069885,0,baseline,0.49927535650606303,6.761202476329576e-05
R027,94,0.164727859187258,0.5927399979707335,0.281003746464852,0.4216291296753897,0.5133700377830916,1,elderly,0.48382430797767295,6.820950336229404e-05
R027,95,0.1623780389978282,0.6197131402192995,0.4176821190236793,0.3240065701366846,0.4924418542962736,1,elderly,0.46982230008440606,4.9347058509780625e-05
R028,0,0.1980501991018861,0.6315967922984003,0.4921276035812313,0.1426784922237549,0.4888542221744375,0,baseline,0.4724104027922994,5.3854207869878635e-05
R028,1,0.1400481160350615,0.6767800486551364,0.5613173741652077,0.0,0.4571776500202708,1,baseline,0.44941034846283423,0.00010301271627564377
R028,2,0.2000996245317477,0.6428284367832287,0.5543362296919522,0.0,0.4754551027155521,1,elderly,0.46536574476580655,9.160428703315561e-05
R028,3,0.2438883237936393,0.5968917401398217,0.5838677840176562,0.0614299660596116,0.4824250082457523,1,baseline,0.47046169212811345,6.815885210919835e-05
